,username,tweet,link,date,language,near
11416,JamaicaGleaner,The European Union's medical agency chief said Tuesday that it is ready to deal with the new omicron variant and that it will take two weeks to have an indication of whether the current COVID-19 vaccines will be able to deal with it.  Read more: https://t.co/pUcHsLHGjM  https://t.co/HkZIeQ3pwp,https://twitter.com/JamaicaGleaner/status/1465713974058659843,2021-11-30 19:06:57,en,New York
11417,PIX11News,A major COVID vaccine mandate deadline looms today over Rikers Island and other New York City jails amid a staffing crisis.  All Department of Correction workers must be vaccinated by 5 p.m. or risk being suspended without pay.  https://t.co/zlwMs0Dtv3,https://twitter.com/PIX11News/status/1465713823793528832,2021-11-30 19:06:21,en,New York
11418,analyticsviki,"Fed Chair Powell delivers remarks to Congress about COVID, inflation, and the economic recovery  https://t.co/p2Tzkn9qeJ #finance #financial #cryptocurrency #stockmarket #investors #money #market #software  https://t.co/1Q3priL4KM",https://twitter.com/analyticsviki/status/1465713770185908232,2021-11-30 19:06:09,en,New York
11419,analyticsviki,Value Quant Trade Drops Near 1970s Lows in Replay of Covid Crash  https://t.co/X5im4OzACm #finance #financial #cryptocurrency #market #stock #forex #software #stocks  https://t.co/RPPkQ9HwhL,https://twitter.com/analyticsviki/status/1465713760585142275,2021-11-30 19:06:06,en,New York
11420,MichaelSalfino,"Having had COVID offers relatively little protection, misleading headline from @ProFootballTalk notwithstanding.  https://t.co/BQpflJGI2l",https://twitter.com/MichaelSalfino/status/1465713562408603650,2021-11-30 19:05:19,en,New York
11421,stevenjfrisch,"@HannahK44892411 @jburnmurdoch It's not explanatory of hospital admissions for COVID in those under two years of age. Additionally, there is no precedent in South Africa or elsewhere for that level of severe disease in toddlers or infants.   Greater virulence seems likely.",https://twitter.com/stevenjfrisch/status/1465713527973453825,2021-11-30 19:05:11,en,New York
11422,news_ntd,"A #California court blocked a COVID-19 #vaccination mandate for California prison workers. The mandate was supposed to have taken effect by Jan. 12, but the court blocked enforcement until March.  https://t.co/Zu5A3Vuzgx",https://twitter.com/news_ntd/status/1465713486814748675,2021-11-30 19:05:01,en,New York
11423,BERC_TC,"Thank you to @NYTimes and @smervosh for featuring Dr. @SonyaHorsford and the @BERC report, “#BlackEducation in the Wake of COVID-19 &amp; #SystemicRacism” in your new report on the integration efforts happening at one Minneapolis high school:  https://t.co/YQcmVZki8Q #blackeducation",https://twitter.com/BERC_TC/status/1465713434448773121,2021-11-30 19:04:49,en,New York
11424,Mariah_McG,✅ Non-stop harm reduction services during COVID!! ✅ Multiple life-saving bills passed &amp; SIGNED!! ✅ Overdose Prevention Centers in NYC!!  So many amazing things happened in 2021 for @VOCALNewYork and the communities we serve. Let's keep it going!  https://t.co/v99oPSRnB7  https://t.co/nz5dx47IuY,https://twitter.com/Mariah_McG/status/1465713199668465665,2021-11-30 19:03:53,en,New York
11425,AngelaBelcamino,"@RepSwalwell I'm way past ""losing my Covid patience"" Rep. Swalwell... tired of the freedums and my body my choice ill comparison convos. Get vaxxed.",https://twitter.com/AngelaBelcamino/status/1465713171746988032,2021-11-30 19:03:46,en,New York
11426,SkimpStocks,A Covid News Runner off the VWAP with a Low Float. Have to… #loadedup $GBS  https://t.co/ymip4LjxiQ,https://twitter.com/SkimpStocks/status/1465713147654946817,2021-11-30 19:03:40,en,New York
11427,DesisRisingUp,"In almost two years of the pandemic, the resources raised through the Member Emergency Aid Fund have been a lifeline for our folks. We have supported members who have had deaths in the family, have been injured, have been sick with COVID.",https://twitter.com/DesisRisingUp/status/1465713118114287630,2021-11-30 19:03:33,en,New York
11428,jansorena,"El consejero delegado de Moderna, Stéphane Bancel, reconoce a @FT que las vacunas contra covid actuales podrían ser menos efectivas ante la variante omicron por su alto nivel de mutaciones y que se tardarían meses en preparar otra vacuna específica para esa variante.",https://twitter.com/jansorena/status/1465713092281569296,2021-11-30 19:03:27,es,New York
11429,quest2046,"@casualgrace The Anomaly is of course, supposed to be a representation of Covid &amp; while this is fine (we all have to work together to beat it) it's only really a storm, without the Anomaly deniers, the fake solutions, the political misinformation,  the ""antivaxxers"" and such that we faced.",https://twitter.com/quest2046/status/1465713075269476368,2021-11-30 19:03:23,en,New York
11430,ImpunityCity,@NYCMayor The severity of Omicron is non existent. And you didn't fight back at all against covid but you did make it spread after telling people to go to movies when the first covid case was in the city and got thousands of kids infected with your gold standard school reopening this year,https://twitter.com/ImpunityCity/status/1465712989403860994,2021-11-30 19:03:02,en,New York
11431,MollieeWalkerr,"Still no Greg McKegg, who is in COVID-19 protocol.",https://twitter.com/MollieeWalkerr/status/1465712985733840899,2021-11-30 19:03:02,en,New York
11432,lc8152,Awww is Fang Fang Pushing you to make these covid vaccine statements?? I'm running out of patience with Traitorous Politicians who Sleep with communist spies!! ⌛ You have to be a real Simpleton with bad judgment to sleep with the enemy 🤣🤣 I bet Fang Fang and Xi laugh at you 🤡,https://twitter.com/lc8152/status/1465712981157810177,2021-11-30 19:03:00,en,New York
11433,FrankieVitz,In 6 months having the initial 2 doses won’t consider you “vaccinated.” Boosters will become a part of the yearly Covid protocol (like a flu shot on steroids - using mRNA tech).,https://twitter.com/FrankieVitz/status/1465712906058805249,2021-11-30 19:02:43,en,New York
11434,kenjfuj,"Well, hopefully the #covid_19 booster shot I just got helps ward off the dreaded omicron variant, if/whenever it arrives on US shores #selfie #gpoy #vaccinationdone✔️ #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs @ CVS Pharmacy  https://t.co/vL8HkpJZd8",https://twitter.com/kenjfuj/status/1465712852421939202,2021-11-30 19:02:30,en,New York
11435,LoriAnn1807,Well isn’t this nice @AndrewZwicker thinks the new Covid vaccines are safe and our constitutional rights for religious freedoms should be stripped from us for a virus that doesn’t even affect children  https://t.co/TSRtx7Al6e,https://twitter.com/LoriAnn1807/status/1465712818045558786,2021-11-30 19:02:22,en,New York
11436,Jonr1ck,The Covid Omarion Variant,https://twitter.com/Jonr1ck/status/1465712733106540545,2021-11-30 19:02:01,en,New York
11437,medpagetoday,"The newly discovered Omicron variant of COVID-19 is ""a cause for concern, not a cause for panic,"" President @JoeBiden said.  By @joycefr, @MedPagePolicy. #IDtwitter     https://t.co/9tUp69hkG5",https://twitter.com/medpagetoday/status/1465712730317463553,2021-11-30 19:02:01,en,New York
11438,vtmtrading,GreenLight Biosciences partners with IAVI for COVID-19 trial in Africa $ENVI,https://twitter.com/vtmtrading/status/1465712713590611970,2021-11-30 19:01:57,en,New York
11439,APFromNY,@RepSwalwell Vaccinated ppl are still getting Covid U moron,https://twitter.com/APFromNY/status/1465712712395243524,2021-11-30 19:01:56,en,New York
11440,2020seeya,"#Covid_19 #NJ back to over $1,000 the hospital.  Been awhile.  https://t.co/NrK3zixOlM",https://twitter.com/2020seeya/status/1465712617050103808,2021-11-30 19:01:34,en,New York
11441,Caughtlove,@NYCMayorsOffice @NYCMayor @NYCHealthCommr They’re trying to be nice. The truth is the numbers are way worse then they’re letting on. Covid is going crazy in the city right now. They just can’t do a lockdown again because…money.,https://twitter.com/Caughtlove/status/1465712609961799683,2021-11-30 19:01:32,en,New York
11442,swifthealthcare,"With Federal Covid Sick Leave Gone, Workers Feel Pressure to Show Up at Work  https://t.co/OfFq9E7BBn #leadership #healthcare",https://twitter.com/swifthealthcare/status/1465712576730259472,2021-11-30 19:01:24,en,New York
11443,sumofan69,So both vax and non-vax going down today based on covid fears?,https://twitter.com/sumofan69/status/1465712576239652864,2021-11-30 19:01:24,en,New York
11444,ianimal69,South Park post Covid special was so damn funny,https://twitter.com/ianimal69/status/1465712475123372034,2021-11-30 19:01:00,en,New York
11445,thegrade_,Dallas high schoolers who went to work during COVID-19 finding ways to catch up | @TaliRichman for @dallasnews  https://t.co/h7HsTclJa9,https://twitter.com/thegrade_/status/1465712450456539136,2021-11-30 19:00:54,en,New York
11446,SoLaidBack_,This reminds me when we was supposed to go to the Roots picnic as a family and Covid said sike,https://twitter.com/SoLaidBack_/status/1465712443510956032,2021-11-30 19:00:52,en,New York
11447,RetractionWatch,“Four Pakistani research papers on Covid-19 retracted.”  https://t.co/mqLG2lK3mF  https://t.co/C6LY85D6oo,https://twitter.com/RetractionWatch/status/1465712407234465793,2021-11-30 19:00:44,en,New York
11448,52124126,Gov. Hochul: ‘There will be a surge in COVID hospitalizations’ #NewsBreak   https://t.co/Z5R8MwmGl4,https://twitter.com/52124126/status/1465712335029301260,2021-11-30 19:00:26,en,New York
11449,TheNewYorkians,Health experts say omicron variant is result of COVID-19 vaccine inequity  https://t.co/lulIZFLnch,https://twitter.com/TheNewYorkians/status/1465712315660079116,2021-11-30 19:00:22,en,New York
11450,NYRangers,UPDATE: Greg McKegg (COVID-19 protocol related absence) will not skate today.,https://twitter.com/NYRangers/status/1465712262434340865,2021-11-30 19:00:09,en,New York
11451,Medscape,Merck's antiviral pill for COVID-19 appears to be far less effective than early results from the clinical trial first suggested.  https://t.co/5gCIS3Qs49  https://t.co/oiU9lCicvE,https://twitter.com/Medscape/status/1465712243702738946,2021-11-30 19:00:05,en,New York
11452,PublicolorNYC,"Happy #GivingTuesday! You can help us fight food insecurity! During COVID, we delivered 4,164 healthy food packages to our students and their families, and with your help, we can deliver even more!  https://t.co/Db6hVhuZCV  https://t.co/rlnXvJAxJP",https://twitter.com/PublicolorNYC/status/1465712233678204931,2021-11-30 19:00:02,en,New York
11453,bernieandsid,"Radiologist and Director of Breast Imaging at Memorial Sloan Kettering Monmouth, Dr. Nicole Saphier joins Bernie &amp; Sid in the Morning to talk about the new Omicron COVID strain and it's repercussions, natural immunity, Dr. Fauci and more!  Full Interview: https://t.co/fgWFcExFSz  https://t.co/yMe3ptICEG",https://twitter.com/bernieandsid/status/1465712219786817536,2021-11-30 18:59:59,en,New York
11454,mr_bellis,A laborer sickened with Covid on a job site after catastrophic flooding who winds up driving an Uber with an oxygen tank in the passenger seat  A profitable rebuilding firm whose vans say “Like It Never Even Happened”  https://t.co/FmqI6PcFnm  Unforgettable reporting in @NewYorker,https://twitter.com/mr_bellis/status/1465712217878315008,2021-11-30 18:59:59,en,New York
11455,SwapnaVenugopal,CDC says all adults should get booster due to omicron variant: Latest COVID-19 updates  https://t.co/yqSyGq1VZT via @usatoday,https://twitter.com/SwapnaVenugopal/status/1465712142145900553,2021-11-30 18:59:40,en,New York
11456,MaryBeth_CMMB,"I am so grateful to have a generous donor offer a #GivingTuesdsay match for gifts to the work of CMMB—where our teams have been successfully delivering COVID vaccines in two of the most challenging settings—Haiti and South Sudan! If you can help us help them, please join!",https://twitter.com/MaryBeth_CMMB/status/1465712077448695811,2021-11-30 18:59:25,en,New York
11457,Superdillin,And just like the first 0 covid patient day in the hospital - not every day will be a 0 deaths day. But there will keep being more and more of them. THIS COULD BE HAPPENING IN EVERY CITY. Vocalize your support for vaccine mandates!,https://twitter.com/Superdillin/status/1465712012722245643,2021-11-30 18:59:10,en,New York
11458,DeusExCinema,"@garrettwpratt @FeelsLlc @WasOnceLoved @Dvdpeek14 @jeffrey_royer @RepSwalwell Lotta young thin healthy people dead from covid. None from the vaccine. But sure, continue to put your (imagined) health concerns above those of those around you.",https://twitter.com/DeusExCinema/status/1465711988491837441,2021-11-30 18:59:04,en,New York
11459,benryanwriter,@NewYorker I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465711893893447690,2021-11-30 18:58:41,en,New York
11460,michamilla,Random deli coffee tasted a little funky this morning so jumping to the conclusion that I have Covid and telling Everybody,https://twitter.com/michamilla/status/1465711893885042695,2021-11-30 18:58:41,en,New York
11461,ImpunityCity,@ZackFinkNews @GovKathyHochul Didn't she say this months ago? Clearly her mission to hire covid scabs has failed,https://twitter.com/ImpunityCity/status/1465711876705193997,2021-11-30 18:58:37,en,New York
11462,cargirl579,@vijayanpinarayi I caught Covid from a vaccinated person. Should that person who is out freely spreading the virus be treated better then me because they got a few shots that don't work? How do you make sense of that in your head? You must have a gold medal in mental gymnastics,https://twitter.com/cargirl579/status/1465711840453820419,2021-11-30 18:58:29,en,New York
11463,MarketWatch,U.S. consumer confidence sinks to 9-month low on inflation and Covid worries  https://t.co/zsO3zmDArU,https://twitter.com/MarketWatch/status/1465711835844431873,2021-11-30 18:58:27,en,New York
11464,HyperbeamPhD,@philosopher70 Not Covid?,https://twitter.com/HyperbeamPhD/status/1465711813903859720,2021-11-30 18:58:22,en,New York
11465,AmericaHatesUs,"Dear everyone,  Regular colds do still exist. Not every cough, sneeze or sniffle is covid.",https://twitter.com/AmericaHatesUs/status/1465711794052210699,2021-11-30 18:58:17,en,New York
11466,benryanwriter,@carlzimmer @RebeccaDRobbins I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465711768852860934,2021-11-30 18:58:11,en,New York
11467,xcentrikbk,"@LanceUSA70 So…Abbot wants Biden to order the CPB…to stop apprehending them? Is this like the government’s seizure of fentanyl shipments demonstrates failure? I really used to think I understood this stuff, but I guess people who oppose tests for COVID because you get…I need a nap.",https://twitter.com/xcentrikbk/status/1465711744945328130,2021-11-30 18:58:06,en,New York
11468,benryanwriter,@JeffreyGoldberg @MonicaGandhi9 I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465711653295570951,2021-11-30 18:57:44,en,New York
11469,sikh_coalition,"Since the earliest days of the COVID-19 pandemic, we have fought to make sure that Sikh healthcare professionals have access to PPE that respects their religious rights.   https://t.co/KgL8uFdfUK  https://t.co/BXSipSlpNW",https://twitter.com/sikh_coalition/status/1465711489084395538,2021-11-30 18:57:05,en,New York
11470,FlashAlert_me,"$ENVI [15s. delayed]: Issued Press Release on November 30, 10:52:00: GreenLight Biosciences (ENVI) partners with IAVI to accelerate COVID-19 vaccine trial in Africa  https://t.co/VvSqOMRqHZ",https://twitter.com/FlashAlert_me/status/1465711458491138052,2021-11-30 18:56:57,en,New York
11471,tvcoach911,It's not 'stupidity'. GOP officials calling OMICRON a DEM plot+fighting COVID mitigation is reckless endangerment. Losing 1000 unvaxxed MAGA daily is irrelevant bc GOP is fixing the next elections.,https://twitter.com/tvcoach911/status/1465711396801245194,2021-11-30 18:56:43,en,New York
11472,CostasParis,Bali built its economy on overseas visitors. Covid has left little to fill the gap. “This is a lesson for us. We can’t stay so dependent on tourism.”  https://t.co/MwVtcsbuRZ via @WSJ,https://twitter.com/CostasParis/status/1465711318934044672,2021-11-30 18:56:24,en,New York
11473,BloombergTV,LIVE: Janet Yellen and Jerome Powell testify before the Senate Banking Committee on the impact of Covid on the economy ▶️  https://t.co/nKiJSsMLsX,https://twitter.com/BloombergTV/status/1465711241444397056,2021-11-30 18:56:06,en,New York
11474,NationalHerald,"Zenon Taverna, one of the most beloved restaurants of the #Greek Diaspora, closed on November 28 after 33 years of operation at 34-10 31st Avenue in #Astoria, due in part to the difficulties of running a small business during the #COVID pandemic.  https://t.co/iHtlslH4yr",https://twitter.com/NationalHerald/status/1465711216291196928,2021-11-30 18:56:00,en,New York
11475,LuLuRoche,@1PadreWil @Logically_JC they are vax but now I find they don't think boosters are needed. I am just stunned. and not happy. she claims her amazing immune system would never get or carry covid. completely nuts and now a wait to see if they made us sick.,https://twitter.com/LuLuRoche/status/1465711197848621072,2021-11-30 18:55:55,en,New York
11476,CharlieSigs,"The vaccine does not prevent the spread of the virus.  Me being vaxxed doesn’t make your child safer, it only reduces my symptoms if I get Covid.",https://twitter.com/CharlieSigs/status/1465711160519364615,2021-11-30 18:55:46,en,New York
11477,JamaicaGleaner,"Jamaica on Monday recorded one #COVID death, increasing the tally to 2,392.    New cases: 27 Total cases: 91,249 Active (last two weeks): 806 Samples tested: 1,039 Positivity rate: 3.3% Hospitalised: 160 Moderately ill: 28 Severely ill: 27 Critical: 11 Recoveries: 103  https://t.co/wEH4eVjfdL",https://twitter.com/JamaicaGleaner/status/1465711156014641154,2021-11-30 18:55:45,en,New York
11478,economics,"Germany’s incoming chancellor, Olaf Scholz, throws his support behind mandatory Covid-19 vaccinations  https://t.co/gVDHx8w3VH",https://twitter.com/economics/status/1465711118802845706,2021-11-30 18:55:36,en,New York
11479,rhianna,Texas man who got over $1M in COVID funds and bought Lamborghini gets long prison sentence  https://t.co/8CqVsVJYwU #FoxNews,https://twitter.com/rhianna/status/1465711100234637314,2021-11-30 18:55:32,en,New York
11480,benryanwriter,@NBCNews I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465710868193177608,2021-11-30 18:54:37,en,New York
11481,benryanwriter,@CBSNews I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465710821527339008,2021-11-30 18:54:26,en,New York
11482,SpankMobley,"@VicedRhino By this guy's logic, anyone who has died from Covid has actually overcome their risk of severe reinfection. I . . . guess that checks out?",https://twitter.com/SpankMobley/status/1465710816544452633,2021-11-30 18:54:24,en,New York
11483,benryanwriter,@NBCNews I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465710775121563661,2021-11-30 18:54:15,en,New York
11484,StephenCrane71,"If you are not vaccinated against Covid-19 without a valid medical reason, you are not vaccine hesitant, you not an anti-vaxxer, you're just a Goddamned moron.",https://twitter.com/StephenCrane71/status/1465710710319550469,2021-11-30 18:53:59,en,New York
11485,HCREPORT2022,FDA advisory group to review safety and efficacy of Merck’s Covid pill...  https://t.co/sIo4TrZorv,https://twitter.com/HCREPORT2022/status/1465710678002393092,2021-11-30 18:53:51,en,New York
11486,Antipurity,Covid Booster time!,https://twitter.com/Antipurity/status/1465710594795839504,2021-11-30 18:53:32,en,New York
11487,USUN,"Elated to join the @UN Group of Friends of Indigenous Peoples. Thank you to @MexOnu for your support and leadership. We look forward to working with the GoF to elevate and address critical issues facing indigenous peoples, incl imminent risks posed by climate change and COVID-19.",https://twitter.com/USUN/status/1465710551535812619,2021-11-30 18:53:21,en,New York
11488,benryanwriter,@nytimes I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465710538176942086,2021-11-30 18:53:18,en,New York
11489,bcheungz,"Powell says a lot can happen before the Fed's next policy-setting meeting in a few weeks, which will guide discussion on speeding up taper: ""We'll get a better sense of the new COVID variant before we make that decision.""",https://twitter.com/bcheungz/status/1465710515678711811,2021-11-30 18:53:13,en,New York
11490,4_evahisryda,Oh and for those who think vaccinated people can’t get Covid 1 of the people that have Covid in my office got both shots🤷🏽‍♀️ so y’all be safe out there,https://twitter.com/4_evahisryda/status/1465710496166731781,2021-11-30 18:53:08,en,New York
11491,UNICEFSocPolicy,"Families bore the brunt as COVID-19 closed schools, cut off health services and destroyed livelihoods.   Many are still struggling to bounce back.   On 8 December, our #ChildYouthForum session will spotlight caring for families and economies.   Register:  https://t.co/qA37uY32g4  https://t.co/Kxg26lOHen",https://twitter.com/UNICEFSocPolicy/status/1465710453623967763,2021-11-30 18:52:58,en,New York
11492,newsfilterio,GreenLight Biosciences partners with IAVI to accelerate COVID-19 vaccine trial in Africa $ENVI  https://t.co/r5iz55Dt6E,https://twitter.com/newsfilterio/status/1465710402029842441,2021-11-30 18:52:46,en,New York
11493,caseywagnerr,"Who saw this coming?   Powell: ""We can retire the word 'transitory'""   Inflation has moved beyond the covid-related triggers, he told Congress Tuesday  https://t.co/KNC5oj2zZo",https://twitter.com/caseywagnerr/status/1465710348774739982,2021-11-30 18:52:33,en,New York
11494,EsraDemirelMD,"Variant could lead to more infections but vaccinated people likely remain protected from severe disease, says Dr. Uğur Şahin, inventor of one of the first COVID-19 vaccines and BioNTech co-founder and CEO.    https://t.co/GXCqhRZVjd",https://twitter.com/EsraDemirelMD/status/1465710319364304904,2021-11-30 18:52:26,en,New York
11495,cargirl579,"@politicususa This is just stupid. A person who has recovered from Covid is guaranteed unable to catch or spread the virus for 90 days. Unless you've been boosted in that time range, you can't say the same. So is the point vaccine or immunity? If vaxx, why? If not immunity, also why?",https://twitter.com/cargirl579/status/1465710290599702549,2021-11-30 18:52:19,en,New York
11496,JISNews,Please see COVID update and #WearYuhMask  #JISNews #COVID19 #StayHome  https://t.co/vhBIbB1FpC,https://twitter.com/JISNews/status/1465710276272017416,2021-11-30 18:52:16,en,New York
11497,MaturePurple,Close to saying we should kill anyone not concerned about COVID out of self defense,https://twitter.com/MaturePurple/status/1465710254457376779,2021-11-30 18:52:10,en,New York
11498,godkalii,Damn all the Ceo resigning like at the beginning of Covid it’s about to get spooky,https://twitter.com/godkalii/status/1465710227697799185,2021-11-30 18:52:04,en,New York
11499,DBYankees1,"@LoveThePuck "" The Covid""",https://twitter.com/DBYankees1/status/1465710016791400458,2021-11-30 18:51:14,en,New York
11500,Not_the_whiskey,This COVID booster has me feeling like a Victorian lady with a wasting disease and regretting living alone.,https://twitter.com/Not_the_whiskey/status/1465709967978029068,2021-11-30 18:51:02,en,New York
11501,kelliegarret2,"@TheView I was invited to my aunt's house for Thanksgiving. I turned her down, because I didn't know if everyone who was going to be there wore masks while out and if they were vaccinated, so I didn't go. Got a call yesterday, several people who did go tested positive for Covid. #Theview",https://twitter.com/kelliegarret2/status/1465709947388252175,2021-11-30 18:50:57,en,New York
11502,DBYankees1,"@MarkLevineNYC There were no COVID-related deaths yesterday in New York City, where the vaccination rate is over 90%.  This you won't mention....right?",https://twitter.com/DBYankees1/status/1465709778185777160,2021-11-30 18:50:17,en,New York
11503,FPHNYC,Strengthening our communal wellbeing – items from FPHNYC’s #GivingTuesday Public Health Checklist: ➡️ Schedule COVID-19 vaccine or booster for yourself or loved one  https://t.co/Kcj6WqYReN ➡️ Donate to FPHNYC to improve the health of ALL New Yorkers  https://t.co/zfDI7svG76  https://t.co/W2pGK9eTCu,https://twitter.com/FPHNYC/status/1465709469828993026,2021-11-30 18:49:03,en,New York
11504,EpicHelios,"Just found out another former coworker just died from covid. She was only 35 years old...so sad. I swear, everytime this happens I get pissed off just thinking about these ass holes who still don't take it seriously.",https://twitter.com/EpicHelios/status/1465709466934931456,2021-11-30 18:49:03,en,New York
11505,MHAEssexMorris,"She's also been a resource during the COVID 19 pandemic.   ""My favorite part about working with MHA is watching people thrive in the community and overcome the stigma around mental health by reaching their goals and becoming the people they want to be.""",https://twitter.com/MHAEssexMorris/status/1465709466041520143,2021-11-30 18:49:02,en,New York
11506,ConsulDom_NY,Te esperamos hoy martes 30. Gracias al apoyo de @sunriverhealth seguimos trabajando para nuestros #DominicanosDeNY   #Covid_19 #VacunateYCuidate #Comunidad  https://t.co/uYAVSa5Bwy,https://twitter.com/ConsulDom_NY/status/1465709328824815636,2021-11-30 18:48:30,es,New York
11507,JoeDelmonaco,"@BadSeedBooks That's very sweet, thank you.  I assure you that I'm still kicking - never got COVID.  I *did* however, have severe side effects from the 2nd dose Moderna vaccine - brain fog &amp; memory loss, which lasted a long time (months).  All gone now.",https://twitter.com/JoeDelmonaco/status/1465709266396868625,2021-11-30 18:48:15,en,New York
11508,CUCSnyc,It's #GetTestedTuesday! Keep our city safe through the holiday season by getting tested for #COVID19! Here are this week's locations and hours from @NYCHealthSystem.   For more information on the COVID-19 vaccine visit  https://t.co/CzQBfXvqHW. #FightCOVIDNYC  https://t.co/cfASoLZ08R,https://twitter.com/CUCSnyc/status/1465709124935577600,2021-11-30 18:47:41,en,New York
11509,Dagaustin2000,"@JfromBk He was good b4 this past season, where he dealt with injuries and even had COVID at one point. Marte is good now but at 33 speed &amp; athleticism begins 2 wane &amp; a player with that profile tends not to age well. I’m much more pressed about losing Baez over money 2 the poverty Tigers",https://twitter.com/Dagaustin2000/status/1465709063245733901,2021-11-30 18:47:26,en,New York
11510,NaimoJames,"@RepSwalwell What’s a vaccine gonna do for child who’s already more immune against Covid than a 3x vaxxed adult. Forget the “muh freedom” argument, how about “dah science” argument. Oh, this is the Fnag Fang guy. Disregard, didn’t realize I was responding to a dolt. Carry on, dolt.",https://twitter.com/NaimoJames/status/1465709000301838348,2021-11-30 18:47:11,en,New York
11511,droolindog,Michigan hits new record for COVID-19 hospitalizations  https://t.co/EZDhnv09yV,https://twitter.com/droolindog/status/1465708882299260934,2021-11-30 18:46:43,en,New York
11512,YouGovAmerica,"There is slightly more initial awareness when it comes to the Omicron variant vs the Delta variant of COVID-19.  87% of Americans have heard at least a little about the Omicron variant, while 82% said the same about the Delta variant back in June.   https://t.co/qXILu7nZqO  https://t.co/XXly9zRcra",https://twitter.com/YouGovAmerica/status/1465708848866492425,2021-11-30 18:46:35,en,New York
11513,rhg345,Covid's omicron variant poses a 'very high' risk — here's what you need to know right now  https://t.co/pF6Sy8WQGv,https://twitter.com/rhg345/status/1465708841035722764,2021-11-30 18:46:33,en,New York
11514,RBrulin,@ZBChain @ggreenwald @YourAnonNews Remarkable: That guy wrote to me that COVID doesn't exist &amp; there is in fact no pandemic. And then blocked me when I replied &amp; told him one of my best friends died from Covid. Cowardice and pure stupidity go very much hand in hand sometimes...,https://twitter.com/RBrulin/status/1465708633681920005,2021-11-30 18:45:44,en,New York
11515,NYC_IS_BACK,"@delay_carol @bennyjohnson @GovRonDeSantis He sold “Don’t Fauci my Florida” shirts this summer and covid deaths rose 58% after that. But sure, how can you not love that guy.",https://twitter.com/NYC_IS_BACK/status/1465708574810669067,2021-11-30 18:45:30,en,New York
11516,AmmahStarr,"In all seriousness, can someone please explain the lack of widely available at-home test kits in the US? Truly not clear on why it’s so hard for us to do something that is so central for our national Covid mitigation strategy.",https://twitter.com/AmmahStarr/status/1465708569198694415,2021-11-30 18:45:29,en,New York
11517,kelliegarret2,@theestallion @BTS_twt This is why we're still battling this dreadful disease. Some act like Covid isn't still killing people. #SuperSpreaderEvent,https://twitter.com/kelliegarret2/status/1465708516769878026,2021-11-30 18:45:16,en,New York
11518,Foxmental_X,Doctor treating Omicron patients describes what she is seeing   #Health #HumanityAtStake #HumanHealth #Covid #covid19 #DeltaVariant #DeltaPlus #pandemic #Omicron #OmicronVariant    https://t.co/Sif6oqixYM,https://twitter.com/Foxmental_X/status/1465708452651569157,2021-11-30 18:45:01,en,New York
11519,ideas42,The COVID-19 pandemic only exacerbated hesitancy regarding routine childhood vaccinations.  Learn more about barriers &amp; how bsci can support efforts to give childhood vaccinations a boost:  https://t.co/QzlHR8W8mD  https://t.co/TKjBvfL42n,https://twitter.com/ideas42/status/1465708410276499459,2021-11-30 18:44:51,en,New York
11520,NTampio,"@DelibNet ""people under the age of 18 have accounted for less than 2% of hospitalizations due to COVID-19.""   Here is the point I was trying to make.   (If we include people who have had few symptoms, then the number of people who have gotten covid is large.)   https://t.co/0iBUpqcXFM",https://twitter.com/NTampio/status/1465708408997236743,2021-11-30 18:44:50,en,New York
11521,sherylglick,Absolutely correct!  Must learn from mistakes made by officials at start of covid AND not repeat actions that led to serious other problems  BUT did not stop effects of virus!  Finding vaccines/treatments did!,https://twitter.com/sherylglick/status/1465708366550896645,2021-11-30 18:44:40,en,New York
11522,benryanwriter,@walidgellad I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465708334011478026,2021-11-30 18:44:33,en,New York
11523,benryanwriter,@GirlFuturist I'm live tweeting the FDA's meeting today about Merck's oral antiviral for Covid-19:  https://t.co/kL75ZrI2Sn,https://twitter.com/benryanwriter/status/1465708286800367619,2021-11-30 18:44:21,en,New York
